name,0_x,0_y,0_z,0_vis,1_x,1_y,1_z,1_vis,2_x,2_y,2_z,2_vis,3_x,3_y,3_z,3_vis,4_x,4_y,4_z,4_vis,5_x,5_y,5_z,5_vis,6_x,6_y,6_z,6_vis,7_x,7_y,7_z,7_vis,8_x,8_y,8_z,8_vis,9_x,9_y,9_z,9_vis,10_x,10_y,10_z,10_vis,11_x,11_y,11_z,11_vis,12_x,12_y,12_z,12_vis,13_x,13_y,13_z,13_vis,14_x,14_y,14_z,14_vis,15_x,15_y,15_z,15_vis,16_x,16_y,16_z,16_vis,17_x,17_y,17_z,17_vis,18_x,18_y,18_z,18_vis,19_x,19_y,19_z,19_vis,20_x,20_y,20_z,20_vis,21_x,21_y,21_z,21_vis,22_x,22_y,22_z,22_vis,23_x,23_y,23_z,23_vis,24_x,24_y,24_z,24_vis
homefco_3_6_22_15,0.431259274,0.35324955,-0.248634025,0.999874651,0.434375197,0.346635133,-0.255949557,0.999885023,0.437877715,0.345909536,-0.256086826,0.99977392,0.441454113,0.345206082,-0.25609675,0.999884725,0.427505225,0.347786099,-0.228261262,0.999882996,0.425949752,0.347952902,-0.228310883,0.999761283,0.424443096,0.348134607,-0.228268817,0.999830604,0.453006595,0.344938546,-0.232983351,0.999760687,0.432515323,0.348294079,-0.110372901,0.999388814,0.44296363,0.356736153,-0.236760095,0.999881804,0.43508175,0.357713163,-0.201508,0.999710798,0.494669586,0.37192592,-0.245225385,0.999651074,0.465689003,0.370198905,0.032284375,0.999128282,0.51387006,0.414466202,-0.228775904,0.982775092,0.485535502,0.405298173,0.08423382,0.290442854,0.451956958,0.412325889,-0.13875246,0.91895324,0.458365858,0.413803041,0.007755569,0.32503289,0.433888912,0.415750921,-0.15172413,0.860450447,0.449502915,0.419445395,7.47E-05,0.322678149,0.431896895,0.409959763,-0.143750012,0.856930435,0.446546704,0.417265624,-0.008229265,0.32847631,0.438108414,0.408876568,-0.131018713,0.801635981,0.450497806,0.415785134,-0.001219381,0.326710224,0.528184056,0.443455607,-0.085428946,0.998543441,0.498795569,0.440424263,0.085611701,0.998548627
homefco_3_6_22_16,0.431873739,0.353123724,-0.257921904,0.999882638,0.435065717,0.346753687,-0.263197511,0.999893486,0.438577086,0.346004814,-0.26333946,0.999787688,0.442171514,0.345302314,-0.263350695,0.999893606,0.428024948,0.3480874,-0.236513242,0.999891818,0.42636165,0.348328471,-0.236564741,0.999775946,0.424728572,0.348570675,-0.236518398,0.999842405,0.453677803,0.345084786,-0.233277947,0.99977845,0.432292998,0.348823398,-0.114275187,0.999423563,0.443626404,0.356548339,-0.243207157,0.999890924,0.43545419,0.357689857,-0.209051609,0.999730408,0.495166183,0.371756613,-0.244145513,0.999665737,0.465538889,0.370965034,0.031509873,0.999143779,0.515214264,0.413743407,-0.231030419,0.98382175,0.485568196,0.405220538,0.08758869,0.265132427,0.452441454,0.413033456,-0.144483909,0.921376526,0.460733771,0.414727718,0.013419189,0.297175497,0.435155362,0.415914744,-0.158284783,0.862064242,0.454134315,0.420379251,0.004976786,0.296183556,0.432341278,0.41016838,-0.150202036,0.858519137,0.451238811,0.418132722,-0.013067548,0.301560491,0.438421607,0.409186453,-0.136856556,0.802555978,0.454693913,0.416499525,0.001866158,0.300374925,0.528350055,0.44317624,-0.08567486,0.998609185,0.499001175,0.440288246,0.085861392,0.998637795
homefco_3_6_22_17,0.432274729,0.353097886,-0.257927001,0.999890387,0.435544819,0.346662253,-0.262940794,0.999901354,0.439064413,0.345912009,-0.26308158,0.999801159,0.442651987,0.345189244,-0.263092667,0.999901891,0.428473204,0.348161876,-0.236520246,0.999899983,0.426735103,0.348438382,-0.236570448,0.999790072,0.424967587,0.348696738,-0.236524314,0.999853373,0.454139829,0.345132083,-0.231502846,0.999795079,0.431524277,0.349113107,-0.114273444,0.999458432,0.443952024,0.356544882,-0.24297455,0.999899328,0.435817391,0.3577784,-0.209080696,0.999748528,0.495666236,0.371118665,-0.240838572,0.999683917,0.465003788,0.37127912,0.031459376,0.999168634,0.517377019,0.413356781,-0.225767136,0.984864771,0.486810982,0.407084078,0.088459224,0.243251383,0.458056778,0.412735462,-0.142216146,0.924034059,0.471504599,0.418843001,0.022505386,0.272241175,0.442079455,0.415659219,-0.156274721,0.864039183,0.469069093,0.425406545,0.014088716,0.271951735,0.438843042,0.409732312,-0.148858696,0.860390425,0.466506898,0.423237294,-0.005097277,0.276854604,0.444429338,0.408827186,-0.135080129,0.80397445,0.468869388,0.420992792,0.01098784,0.276094943,0.528460681,0.443103909,-0.085475348,0.998674989,0.498871416,0.440495908,0.085659862,0.998711169
homefco_3_6_22_18,0.432963103,0.352329999,-0.2676211,0.99989748,0.436315745,0.345891833,-0.269998133,0.999908686,0.439895809,0.345173448,-0.270131618,0.999813676,0.443308413,0.344495207,-0.270137548,0.99990952,0.428603917,0.347327679,-0.246729791,0.999907494,0.426797032,0.34758836,-0.246791899,0.999803007,0.425163388,0.347842515,-0.246764258,0.999863684,0.454467803,0.34450838,-0.231001467,0.99980998,0.431728244,0.348354876,-0.123777516,0.999489605,0.444643587,0.355893195,-0.248380676,0.999907553,0.43597883,0.357066363,-0.218515068,0.999767303,0.495788753,0.370724767,-0.234427035,0.99970144,0.463266343,0.371032715,0.020831376,0.999198139,0.520373166,0.413009524,-0.222602293,0.985822201,0.486353725,0.406504303,0.087604031,0.223894373,0.462508559,0.412539542,-0.153963864,0.927029252,0.468170464,0.41758737,0.015951352,0.251368552,0.446782142,0.415797532,-0.169225112,0.867217124,0.462642729,0.423265427,0.006578616,0.252459705,0.443360806,0.409929931,-0.16208297,0.863653183,0.458232075,0.42282778,-0.012224103,0.256923378,0.44890669,0.40876019,-0.147211596,0.807849944,0.463527679,0.419281662,0.004636377,0.256669521,0.528467894,0.443025112,-0.084098861,0.998749077,0.498652488,0.440401912,0.084280968,0.998790503
homefco_3_6_22_19,0.434170008,0.351955593,-0.263703704,0.999902308,0.438061029,0.345710933,-0.262439221,0.99991411,0.441534668,0.345039874,-0.262570709,0.999821901,0.444795519,0.344419658,-0.262580156,0.999915361,0.42991361,0.347273558,-0.241777152,0.999913335,0.427813381,0.347497404,-0.241854683,0.999811947,0.425974995,0.347700924,-0.241834596,0.999871552,0.455905855,0.344257891,-0.213302553,0.999820828,0.431872129,0.347936243,-0.116746157,0.999510169,0.445385724,0.355293125,-0.241013139,0.999913752,0.4360618,0.356656939,-0.214496523,0.999781072,0.497232854,0.370033681,-0.217600137,0.999711573,0.462145835,0.371011704,0.024799366,0.999197364,0.524096966,0.411900014,-0.219102576,0.986589313,0.485613972,0.406169742,0.085729122,0.206211492,0.465898067,0.412239611,-0.164021403,0.929300725,0.469679773,0.416879654,-0.004313578,0.233059704,0.450019002,0.415178865,-0.182655498,0.869352281,0.461551309,0.42223531,-0.018434448,0.235533044,0.447679341,0.409239113,-0.178930297,0.865895689,0.461125046,0.421319455,-0.036272354,0.239608362,0.453344613,0.408337533,-0.159582779,0.809992015,0.464542836,0.418730795,-0.015638318,0.239670768,0.52880609,0.442877829,-0.082449548,0.998796999,0.498536408,0.440328449,0.082637221,0.99885118
homefco_3_6_22_20,0.437946826,0.350195467,-0.262693167,0.999907017,0.441767186,0.343375057,-0.261706382,0.999919474,0.445113212,0.342657059,-0.261843175,0.999830544,0.448824227,0.341976345,-0.261860162,0.999920964,0.432888329,0.345398545,-0.241235405,0.999918997,0.430318654,0.345870912,-0.241301358,0.999821484,0.42796573,0.346309394,-0.241280004,0.99987936,0.458761036,0.342783988,-0.209663808,0.999831796,0.432510167,0.347585082,-0.113940895,0.999530792,0.448927671,0.353296906,-0.240172014,0.999919176,0.438249826,0.355270207,-0.213831529,0.999792278,0.500149429,0.368456185,-0.212409049,0.999721408,0.461812854,0.370869935,0.026991824,0.999167442,0.52889657,0.408779323,-0.221389368,0.987443626,0.485371977,0.405579358,0.066366471,0.190714553,0.470288038,0.410228789,-0.189858213,0.932344019,0.46703729,0.416543126,-0.059533663,0.220716998,0.454415083,0.414294034,-0.210341126,0.873100221,0.458524257,0.421141714,-0.079380073,0.226004243,0.453130752,0.408910662,-0.207157925,0.869755149,0.457327992,0.417045712,-0.096926346,0.229866058,0.459023744,0.407325864,-0.18584381,0.81457603,0.461023897,0.415657252,-0.071920745,0.229735792,0.528809249,0.442469954,-0.082370751,0.998836935,0.497693449,0.439946294,0.082558334,0.998881221
homefco_3_6_22_21,0.441342562,0.349162936,-0.248192996,0.999909639,0.444799423,0.341958344,-0.248912692,0.999923348,0.448539019,0.341158181,-0.249040306,0.999836028,0.452361077,0.34048,-0.249044493,0.999924958,0.436268777,0.343753397,-0.225843638,0.999922812,0.433880568,0.344084144,-0.225902259,0.999827564,0.431483895,0.344426483,-0.225879967,0.999885082,0.462811202,0.341426283,-0.201691896,0.999839783,0.43606782,0.345905781,-0.096553192,0.999547243,0.452244878,0.352434129,-0.227695763,0.999924004,0.441424161,0.354361832,-0.19767496,0.999801874,0.506995559,0.366821617,-0.204387173,0.999736071,0.461169481,0.370766521,0.03630944,0.999192894,0.535245597,0.406328499,-0.242025703,0.988293648,0.479294449,0.402343065,0.043498233,0.187856749,0.47782287,0.407687575,-0.266199112,0.936643839,0.446875393,0.416259408,-0.138085052,0.237248674,0.462426424,0.410699487,-0.294162691,0.879949272,0.437665761,0.420291811,-0.168221876,0.246111065,0.461256921,0.405279964,-0.290839642,0.876761198,0.432128966,0.417006284,-0.190045163,0.251082331,0.465534389,0.404691368,-0.263360411,0.823455989,0.438704967,0.415440172,-0.154461294,0.249685362,0.528966367,0.442054361,-0.081594497,0.998889148,0.496894151,0.438683301,0.081771657,0.998911083
homefco_3_6_22_22,0.444475085,0.347502768,-0.250036478,0.999910176,0.447745115,0.340052694,-0.250887036,0.999924064,0.451772302,0.339227289,-0.25101909,0.999836624,0.455862373,0.338488251,-0.251020283,0.999925852,0.439151496,0.341833144,-0.227840275,0.999923468,0.436626077,0.342233211,-0.227894753,0.999828577,0.434179723,0.342621028,-0.227872744,0.999886632,0.46689257,0.339314133,-0.199906737,0.999842584,0.439145297,0.344258428,-0.097399101,0.999555171,0.456111461,0.350943089,-0.229367822,0.999926269,0.444691569,0.353148103,-0.199424341,0.999805212,0.511501431,0.364599854,-0.198307306,0.999746978,0.460964739,0.370677888,0.036839269,0.999220431,0.542213976,0.405306846,-0.260716468,0.988988042,0.470045835,0.402012914,0.053966869,0.195896447,0.487102866,0.404840469,-0.333200872,0.940059781,0.431138813,0.417573571,-0.107571386,0.264666259,0.473537236,0.406693429,-0.368639231,0.885243833,0.418177187,0.422924429,-0.136064246,0.27315256,0.471703261,0.401614875,-0.365266651,0.882109702,0.415141255,0.421316803,-0.163551241,0.279541612,0.474225193,0.401656687,-0.332276464,0.829860091,0.418863058,0.420255363,-0.125725359,0.276693732,0.529057026,0.441967189,-0.081152529,0.998933375,0.49551335,0.43858692,0.081332415,0.998929441
homefco_3_6_22_23,0.447414011,0.344723731,-0.256667823,0.999912798,0.451068014,0.337645799,-0.252878219,0.999925911,0.455001891,0.336736381,-0.252999723,0.99984026,0.459002435,0.335918158,-0.252969086,0.999927402,0.442583323,0.339472562,-0.233577505,0.999925256,0.439958811,0.339905888,-0.233635917,0.99983263,0.437437713,0.34031561,-0.233636111,0.999890268,0.469419628,0.336275131,-0.199149922,0.999845564,0.441897362,0.341811717,-0.099582821,0.999576986,0.459107906,0.348388046,-0.229456499,0.999929726,0.447980404,0.350615561,-0.204457104,0.999814928,0.515202403,0.362325937,-0.187593609,0.999758363,0.459944308,0.370603472,0.030851081,0.999272466,0.547725856,0.403906614,-0.276760161,0.989536285,0.458102226,0.402115166,0.059117094,0.230487064,0.49773711,0.402360439,-0.408834189,0.94356972,0.416977823,0.418807954,-0.076510578,0.312039822,0.484260291,0.403674096,-0.450352728,0.891012073,0.405460984,0.424286574,-0.10036733,0.314935625,0.48212409,0.398617864,-0.44636476,0.88795495,0.402529895,0.423187375,-0.128871068,0.322218865,0.485715896,0.398863852,-0.409650326,0.836756289,0.406611025,0.421536773,-0.09379036,0.317242056,0.529475451,0.440720469,-0.076205261,0.998981893,0.494379848,0.438168555,0.076378487,0.998973548
homefco_3_6_22_24,0.450854003,0.342145771,-0.260734826,0.999915957,0.455022365,0.335225999,-0.254924476,0.999928296,0.459149599,0.33426407,-0.25504601,0.999845982,0.463147253,0.333421886,-0.255007625,0.999929667,0.44629541,0.337132186,-0.237508342,0.999926686,0.443948716,0.337517291,-0.23757191,0.999836147,0.441128075,0.337901562,-0.237577796,0.999892652,0.473327696,0.333766878,-0.196465045,0.999849796,0.444366932,0.339051545,-0.100171372,0.999595821,0.462620765,0.34608379,-0.229989961,0.999933064,0.451257467,0.348174781,-0.208110809,0.999823689,0.520658433,0.360853881,-0.183817804,0.999772191,0.458962291,0.370229781,0.026638947,0.999315381,0.552516937,0.402211785,-0.295747519,0.990140855,0.451514363,0.40210399,0.061381184,0.269473195,0.506711721,0.395585537,-0.460080981,0.947844446,0.407834589,0.418429852,-0.068880901,0.360815018,0.49221012,0.396598339,-0.504910409,0.898706555,0.396421641,0.423610568,-0.086350814,0.358456731,0.490718544,0.391066104,-0.500531912,0.895792127,0.392350554,0.422433168,-0.111270748,0.36657244,0.493882686,0.391811341,-0.461882412,0.847121,0.397347212,0.420779079,-0.080418363,0.360230327,0.529562473,0.439822048,-0.074705869,0.99902606,0.492337644,0.437931955,0.074889384,0.999006152
homefco_3_6_22_25,0.455322921,0.338447303,-0.257626712,0.999917567,0.459531635,0.331898659,-0.252377778,0.99992907,0.46335417,0.331143588,-0.252499551,0.999850094,0.467115641,0.330432087,-0.252476454,0.999930322,0.450820148,0.333631694,-0.234923899,0.999925435,0.44870621,0.334028035,-0.234978303,0.999836266,0.446585029,0.334368259,-0.234992221,0.99989146,0.476930976,0.331170082,-0.193224192,0.999851525,0.44866702,0.335812598,-0.102060743,0.999606967,0.466413915,0.342848301,-0.229881689,0.999934554,0.455110461,0.34459576,-0.20658654,0.999828041,0.525417328,0.35895443,-0.185158074,0.999786079,0.458129764,0.369387716,0.019166829,0.999351919,0.556451857,0.400222868,-0.306931496,0.990599394,0.445514381,0.402131617,0.062614843,0.317075491,0.513617873,0.392145932,-0.477155775,0.951747239,0.398180217,0.419406563,-0.053540275,0.410038143,0.501092613,0.393316835,-0.522500813,0.906054139,0.385090977,0.424722254,-0.073915042,0.402618736,0.499899447,0.38729459,-0.519557357,0.903302252,0.38029775,0.423621207,-0.104975,0.411587507,0.502321362,0.387912869,-0.479874045,0.857205927,0.38609463,0.421721309,-0.073916987,0.404493272,0.529448748,0.438619763,-0.071131729,0.999058545,0.489296705,0.437164277,0.071312875,0.999009073
homefco_3_6_22_26,0.458688229,0.336365581,-0.272958845,0.999919116,0.462611884,0.32978794,-0.267965466,0.999928832,0.466543198,0.329047531,-0.26809141,0.999853253,0.47028625,0.328381866,-0.268075079,0.999929965,0.454002649,0.33150661,-0.251177877,0.999923646,0.452027947,0.331870258,-0.251226753,0.999836743,0.449466795,0.33228147,-0.251241326,0.99988997,0.480140865,0.329321265,-0.19958204,0.999851525,0.450766891,0.334040344,-0.122698478,0.999617457,0.469706953,0.340827376,-0.245896205,0.999935091,0.458100915,0.342577726,-0.223034576,0.999830365,0.52907145,0.357792348,-0.192618325,0.999797523,0.456522435,0.36859104,-0.002329536,0.999383628,0.558269501,0.399024159,-0.320770144,0.990886092,0.440817714,0.402177542,0.043647498,0.36303854,0.519145548,0.389758974,-0.497032851,0.954690874,0.392749339,0.419165045,-0.063176952,0.454280853,0.507701337,0.390565604,-0.542945564,0.911671519,0.377119601,0.424699396,-0.084320985,0.441901505,0.506829977,0.385221452,-0.541248083,0.909058988,0.370458186,0.423453152,-0.118992276,0.451762974,0.508949876,0.38586247,-0.500476539,0.864709139,0.378673136,0.421387553,-0.083449006,0.444037944,0.529589951,0.437703788,-0.068380564,0.999082446,0.486603022,0.43646723,0.068537146,0.999003947
homefco_3_6_22_27,0.461034924,0.334498763,-0.283112437,0.999917209,0.464810222,0.327970982,-0.278827339,0.999924719,0.468643099,0.327267557,-0.278958619,0.999849558,0.472395629,0.326629102,-0.27895245,0.999925137,0.456491858,0.329663366,-0.261981696,0.999918222,0.454555273,0.330038846,-0.26203236,0.999830961,0.451879203,0.33051458,-0.26206243,0.99988395,0.482437253,0.327492714,-0.213678092,0.999841869,0.453179866,0.332243443,-0.136529326,0.999618649,0.471989691,0.338821828,-0.257219613,0.999931276,0.460382193,0.340587407,-0.234134853,0.999824226,0.531271636,0.356124461,-0.194149971,0.999794006,0.455363303,0.367164761,-0.019693555,0.999396324,0.562179685,0.39770782,-0.331181258,0.990689456,0.435683012,0.402213186,0.024993122,0.41244024,0.525583148,0.388140619,-0.508524954,0.954928458,0.382601827,0.418858618,-0.074499533,0.496816814,0.513225555,0.388888031,-0.553769231,0.912905157,0.364923269,0.42432794,-0.093929119,0.479770631,0.512767553,0.383319825,-0.55223459,0.910373688,0.359087884,0.422928005,-0.129032791,0.490424007,0.516735077,0.383304387,-0.512111664,0.865774214,0.367333055,0.420978397,-0.094368361,0.482427448,0.529664457,0.436732829,-0.065602563,0.999065697,0.485160708,0.435760587,0.065721549,0.99893564
homefco_3_6_22_28,0.464045227,0.334023625,-0.303093553,0.999916196,0.467600554,0.327027649,-0.299441725,0.999919176,0.471509308,0.326147377,-0.29955864,0.999846935,0.475180835,0.325389922,-0.299543589,0.999918759,0.459134728,0.328905433,-0.283047408,0.999910116,0.457278699,0.329249859,-0.283101171,0.999825656,0.454869598,0.32965219,-0.283133388,0.999875307,0.485141218,0.3257927,-0.234642103,0.999831915,0.455898762,0.330851585,-0.157919794,0.999621034,0.475018889,0.338110715,-0.276361972,0.999927878,0.463482767,0.340022266,-0.253746986,0.999818683,0.536047339,0.354931176,-0.206873447,0.999796391,0.454763472,0.36578688,-0.044498187,0.999425173,0.562706888,0.397536725,-0.34823975,0.990513146,0.43456313,0.402237386,-0.003012225,0.462957889,0.531217873,0.384512335,-0.539157152,0.955138803,0.377461433,0.418090463,-0.103864603,0.538692594,0.521060944,0.382905543,-0.585839808,0.913846195,0.359416723,0.423944503,-0.124485537,0.518317282,0.521821558,0.377032787,-0.58396703,0.911320031,0.35281384,0.42237857,-0.159902155,0.529447675,0.523134947,0.378554225,-0.543216527,0.866577625,0.360972375,0.420381933,-0.123981051,0.521492481,0.529964566,0.436076164,-0.060720909,0.999063671,0.483914584,0.435197145,0.060808189,0.998909116
homefco_3_6_22_29,0.465991884,0.332530916,-0.304626703,0.9999156,0.470029712,0.325369,-0.299774647,0.999915123,0.47416991,0.324556202,-0.299889266,0.99984616,0.477915734,0.323897719,-0.299883306,0.999913931,0.461030811,0.327046335,-0.283653527,0.99990356,0.458975106,0.327349395,-0.28370297,0.999821603,0.456171572,0.327696502,-0.28373161,0.999866545,0.487248957,0.324656963,-0.231393695,0.999823928,0.4568308,0.329159051,-0.155209273,0.999620914,0.476816535,0.336913675,-0.276283652,0.999923348,0.46500513,0.338571608,-0.254099309,0.999809861,0.536791861,0.353691727,-0.206589475,0.999792993,0.454837501,0.36448735,-0.040146306,0.999443471,0.562418938,0.396370769,-0.346677333,0.990300298,0.43382588,0.402043074,0.001526206,0.507446289,0.536411345,0.381319165,-0.544178486,0.955516875,0.37606436,0.414891839,-0.101171009,0.576438844,0.526478529,0.378074825,-0.591549933,0.914832711,0.357265741,0.420256615,-0.121608116,0.553578138,0.530226409,0.370811641,-0.589816928,0.912342966,0.351464689,0.418641418,-0.156757295,0.56515336,0.530092835,0.373216063,-0.548731565,0.867769778,0.360236377,0.416551977,-0.12126229,0.557159126,0.530165195,0.43576324,-0.05929492,0.999064982,0.48318696,0.434914887,0.059392739,0.998889208
homefco_3_6_22_30,0.468082905,0.330680251,-0.309637517,0.999910355,0.472045809,0.323559225,-0.303656995,0.999901831,0.476236135,0.322788984,-0.303768218,0.999835014,0.47995019,0.322177768,-0.303769737,0.99989897,0.462813437,0.325237632,-0.289212376,0.999887466,0.460716367,0.325569093,-0.289265037,0.999808013,0.457878411,0.325942695,-0.289297074,0.999847412,0.488803595,0.323250413,-0.230797723,0.999797821,0.457950592,0.327623487,-0.162173659,0.999599516,0.47872749,0.335156113,-0.279562324,0.999909043,0.466483772,0.33692044,-0.259657025,0.999785423,0.537223816,0.352475047,-0.202814907,0.999771237,0.454506129,0.36372605,-0.048597705,0.999453902,0.562856138,0.395468563,-0.336756885,0.989727914,0.433416367,0.40187785,-0.008749582,0.548929214,0.538792312,0.37885344,-0.537792742,0.954770327,0.376706839,0.409315467,-0.117010079,0.612292528,0.531095028,0.374510258,-0.585495532,0.913844824,0.356248081,0.414308697,-0.139718667,0.587875009,0.532913387,0.368615419,-0.58521539,0.911412656,0.350227475,0.41197741,-0.174353093,0.599571466,0.532366514,0.371207893,-0.543279648,0.866677105,0.360784292,0.409548938,-0.136980355,0.591354311,0.53059274,0.435155839,-0.055251297,0.999027193,0.482604474,0.434492648,0.055340119,0.998846948
homefco_3_6_22_31,0.470543206,0.329791367,-0.299901515,0.999895275,0.474428028,0.322821587,-0.294202685,0.999877155,0.478726923,0.322157204,-0.294319659,0.999809384,0.482328057,0.321594685,-0.294320732,0.999872386,0.464366138,0.324289918,-0.279185981,0.999856174,0.46199891,0.324578941,-0.279232025,0.999773502,0.459100991,0.324923813,-0.279265493,0.999805033,0.490129381,0.322568715,-0.21511887,0.999747932,0.457998246,0.326899976,-0.151443139,0.999520481,0.480830222,0.334214985,-0.271037906,0.999875486,0.467790008,0.336066127,-0.24967061,0.999718666,0.537368655,0.351554036,-0.17966558,0.99973774,0.454061598,0.363064408,-0.03470492,0.999431908,0.561892688,0.393053621,-0.314422727,0.988372326,0.433563799,0.400084019,0.00816555,0.581706643,0.541052938,0.376408309,-0.504335463,0.952669561,0.379813343,0.40351826,-0.100057051,0.642277896,0.534855723,0.370858133,-0.550369799,0.911293387,0.359621465,0.40857777,-0.12178687,0.616392493,0.536019146,0.365549445,-0.552499235,0.909060419,0.353553027,0.40565303,-0.155613139,0.628509402,0.535200536,0.368312806,-0.510724366,0.864409149,0.364742368,0.403008938,-0.119507968,0.620075524,0.530713379,0.434827507,-0.053389031,0.998980582,0.481618971,0.434164315,0.053491067,0.99875778
homefco_3_6_22_32,0.47086817,0.32899937,-0.293066442,0.999887109,0.474856973,0.322106868,-0.280942798,0.999872863,0.479179442,0.321542829,-0.281054169,0.999799728,0.482834041,0.321039766,-0.281072944,0.99986738,0.464798421,0.323350549,-0.270170569,0.999848902,0.462355524,0.323595077,-0.270188034,0.999759316,0.459336966,0.323899269,-0.270241857,0.999795496,0.490361124,0.321949393,-0.189877689,0.99973309,0.457946777,0.326035976,-0.130786762,0.999481976,0.480987608,0.333514392,-0.254532456,0.999870539,0.4679766,0.33519429,-0.238114223,0.999707818,0.536768854,0.350976259,-0.152208611,0.999734461,0.453779489,0.361856669,-0.013198272,0.999438822,0.561379373,0.392342687,-0.269221723,0.987528801,0.434817225,0.397752881,0.011221816,0.604002774,0.540471733,0.377318978,-0.477261871,0.95240128,0.385087669,0.397870809,-0.150014281,0.668495059,0.535024941,0.372374743,-0.522100925,0.911900043,0.366830587,0.401053935,-0.180986896,0.643410325,0.535758972,0.367509514,-0.523958147,0.90987426,0.358349919,0.398192912,-0.211863413,0.655708134,0.535146475,0.369927853,-0.482090592,0.865979075,0.370635509,0.396788687,-0.169526264,0.646612763,0.530588329,0.434430301,-0.053447496,0.998978376,0.480559468,0.433893651,0.053568956,0.998724401
homefco_3_6_22_33,0.47041437,0.329095989,-0.276859164,0.999874353,0.474301994,0.321915627,-0.264820635,0.999867678,0.478519589,0.321320146,-0.264938831,0.99978745,0.482256562,0.320819855,-0.264972955,0.99986285,0.464524984,0.32325533,-0.252620935,0.999839723,0.462062776,0.323520243,-0.252637774,0.999738157,0.458866358,0.323911995,-0.252678841,0.999781072,0.489815325,0.321574599,-0.169337124,0.999719381,0.457955182,0.326039612,-0.107365265,0.999429941,0.480763465,0.3333112,-0.237713084,0.999866784,0.46782285,0.335029274,-0.220202297,0.999695063,0.536047995,0.350148231,-0.127476633,0.999740899,0.453462571,0.360232532,0.013756408,0.999436855,0.560277164,0.389894664,-0.235524148,0.986602843,0.435095638,0.394613445,0.001784259,0.614951432,0.544943154,0.376365036,-0.441248864,0.950766385,0.40210098,0.391161799,-0.21134381,0.686519384,0.540171564,0.370943725,-0.488357812,0.910391688,0.392268211,0.39301911,-0.249258026,0.662305713,0.540194094,0.365976781,-0.499325007,0.908603966,0.393003821,0.389766574,-0.273357451,0.674861252,0.539108813,0.3682127,-0.45000428,0.86454761,0.398695171,0.389196187,-0.22917968,0.66389817,0.529377818,0.433234662,-0.052489415,0.998995423,0.478596777,0.433001518,0.052639686,0.998704433
homefco_3_6_22_34,0.471412003,0.328915626,-0.287493318,0.999858558,0.474828094,0.321684748,-0.27513659,0.999854267,0.479017526,0.321096033,-0.275231749,0.999765456,0.482626617,0.320636183,-0.27527222,0.999849021,0.465011567,0.323104918,-0.266924292,0.999828041,0.462655008,0.323445976,-0.266946673,0.999721825,0.45945698,0.323906898,-0.26699838,0.999770939,0.489816576,0.321551591,-0.182611749,0.999689579,0.458209932,0.3260369,-0.126376569,0.999384642,0.481699049,0.333137304,-0.241766557,0.999852896,0.468438685,0.334815025,-0.232619807,0.999676943,0.535638928,0.349874556,-0.127935439,0.99971807,0.452012807,0.35922724,-0.013199389,0.99944824,0.560224593,0.387733161,-0.189193115,0.980602562,0.433686942,0.393999368,-0.068878323,0.631935656,0.551555395,0.378122687,-0.344962806,0.921944737,0.4200885,0.385511547,-0.300724417,0.69772166,0.552238643,0.385229379,-0.382974654,0.877389431,0.419720203,0.385658741,-0.343635172,0.672183752,0.550164521,0.378716499,-0.399657607,0.876085222,0.422082663,0.37919569,-0.356049299,0.684648871,0.544873357,0.369115502,-0.355231464,0.831126332,0.423644572,0.379097462,-0.313314348,0.67066884,0.528951585,0.433038682,-0.047702707,0.99893564,0.478271723,0.432934642,0.047836658,0.998606682
homefco_3_6_22_35,0.471459389,0.328254431,-0.316065729,0.999837816,0.474651814,0.321184516,-0.304602325,0.999819875,0.478671998,0.320644677,-0.304683983,0.999724567,0.482247353,0.320234627,-0.304698616,0.99981153,0.465084165,0.322486252,-0.297545344,0.999798954,0.46277228,0.322793335,-0.297585338,0.999694228,0.459619254,0.323200583,-0.297624052,0.999744833,0.48925373,0.321274161,-0.19562003,0.999623358,0.458114207,0.325248748,-0.163588464,0.999336183,0.481420606,0.332568944,-0.27278316,0.999833882,0.468464464,0.334062368,-0.263245374,0.999665916,0.53496331,0.349731386,-0.132832602,0.99969542,0.44954437,0.358529031,-0.056934372,0.999477804,0.557179332,0.388084799,-0.210316032,0.976433694,0.431256711,0.395008653,-0.133202225,0.660634637,0.548197269,0.379780382,-0.388987243,0.90417099,0.449549496,0.383890361,-0.369430691,0.71887058,0.545356572,0.382194459,-0.431716174,0.853684723,0.458972663,0.380882859,-0.415634334,0.690328836,0.54469943,0.375882417,-0.439296454,0.851293743,0.457862675,0.37480405,-0.41851306,0.70114398,0.542949975,0.372125834,-0.396282613,0.803853989,0.45834595,0.376005262,-0.376824737,0.683955491,0.526720583,0.433150291,-0.043383934,0.998925269,0.476059467,0.433006197,0.043472357,0.998542428
